pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2y,q2,q1,estatosec,ls3,a4,soct2,idio2,np1,cp6,cp7,cp8,cp13,cp20,it1,l1,immig1,immig2,prot3,jc10,jc13,jc15a,vic1ext,vic1exta,aoj11,aoj12,b1,b2,b3,b4,b6,b43,b12,b13,b18,b21,b21a,b32,b37,b47a,pr3d,pr3e,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,undocimmig1,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,ecuvb2017b1,ecuvb2017b2,ecuvb2017b3,ecudolar,ecudolar2,ecude1,ecude2,ecude3,ecude4,for5,exp_b,mil10a,mil10e,mil10oas,mil10un,wf1,cct1b,ed2a,ed2b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q10b,q10ca,q16,q14,q10d,q10e,q11n,q12c,q12bn,q12,q12m,q12f,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,sent1,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea6,iarea7,sexi,colori,agequota,srvyrid,nationality,formatq,sex
Ecuador,1417,ECU16_1417,54,Azuay,Pucará,11,Rural,Rural Area,Spanish,28nov2016,1,Sierra Rural,"Small (less than 25,000)",1986,30,Male,3,Somewhat Satisfied,"Economy, problems with, crisis of",Better,Better,No,Once or Twice a Year,Once or Twice a Month,Never,Never,Not Applicable,Somewhat Trustworthy,7,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",Yes,1,Somewhat Safe,None,4,5,5,6,6,A Lot,6,6,5,Not at All,6,6,6,6,2,3,Good,Well,Very Dissatisfied,Dissatisfied,Dissatisfied,Between 10 and 30 minutes,Less than 10 minutes,Strongly Disagree,6,5,6,3,Strongly Agree,4,5,5,Set 2,6,Very Likely,4,Very Serious,Satisfied,"No, it is not justified",7,6,6,6,7,4,Strongly disapprove,Very Little,Very Little,Enough,Very Little,Yes,No,No,Not Applicable,No,Not Applicable,No,No,Yes,Half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Little,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Have Own Currency,Very Bad,Yes,No,No,Good,China,Set 2,Not Very Trustworthy,Not Very Trustworthy,Don't Know,Don't Know,No,No,Not Applicable,Public,13,Secondary complete,Once or twice a year,Somewhat Important,Evangelical and Protestant,Working,Salaried employee of government or state-owned enterprise,506-570,More than $1000,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Increased,Married,4,2,2,1,1,Mestizo,Daily,Daily,Rented,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,The President of the Republic,2,High,None,A Lot,None,None,None,None,Male,3,31-45,18,Ecuadoran,Android (STG),Male
Ecuador,1127,ECU16_1127,50,Manabí,Pedernales,158,Rural,Rural Area,Spanish,17nov2016,1,Costa Rural,"Medium (between 25,000 and 100,000)",1963,53,Male,2,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once or Twice a Year,Never,Once or Twice a Month,Never,Not Applicable,Somewhat Trustworthy,5,Somewhat Agree,They take jobs that Ecuadorians don't want,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,No Response,No,Not Applicable,Very Safe,Little,4,A Lot,No Response,5,6,A Lot,A Lot,No Response,6,No Response,6,5,6,6,2,Not at All,Very Good,Very Well,Very Satisfied,Very Satisfied,Very Satisfied,Less than 10 minutes,Less than 10 minutes,No Response,3,5,5,3,No Response,5,6,5,Set 2,6,No Response,5,Very Serious,Very Satisfied,"Yes, it is justified",2,Strongly disapprove,No Response,Strongly disapprove,Strongly disapprove,No Response,No Response,No Response,No Response,No Response,No Response,No,No,No,No,No,Not Applicable,No,Not Applicable,No,No Response,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),None,Would vote for a candidate or party of the current president/administration,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,No Response,Very Good,No,Not Applicable,Not Applicable,Not Applicable,No Response,Set 1,Don't Know,Somewhat Trustworthy,No Response,No Response,No,No,Not Applicable,Not Applicable,Don't Know,Primary complete,Once or twice a year,Very Important,Catholic,Actively looking for a job,Not Applicable,Not Applicable,781-1000,No,Not Applicable,"Yes, only from the United States",Every day,No,"Good enough, with no major problems",Decreased,Common law marriage (living together),3,None,3,2,1,Black,Never,Rarely,Owned,Yes,Yes,Yes,One,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Don't Know,4,Low,A Little,A Little,A Little,A Little,None,None,Female,6,46+,9,Ecuadoran,Android (STG),Male
Ecuador,1272,ECU16_1272,80,Zamora Chinchipe,Zamora,251,Rural,Rural Area,Spanish,22nov2016,1,Oriente Sur,"Small (less than 25,000)",2000,16,Male,3,Very Satisfied,"Economy, problems with, crisis of",Worse,Same,Yes,Never,Once or Twice a Year,Once or Twice a Year,Never,Not Applicable,Not Very Trustworthy,8,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Very Safe,Some,3,A Lot,4,6,5,A Lot,6,3,6,4,4,6,5,2,A Lot,5,Good,Neither well nor poorly,Very Satisfied,Very Dissatisfied,Satisfied,Between 10 and 30 minutes,More than 30 minutes and up to an hour,3,2,4,4,4,3,Strongly Disagree,2,4,Set 2,6,Somewhat Likely,Environment as priority,Very Serious,Dissatisfied,"No, it is not justified",5,6,8,4,5,3,2,Very Little,Very Little,Very Little,Enough,No,Yes,No,Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,No,More than half of them,Yes,Yes,Did not vote,Not Applicable,No,Not Applicable,Some,Wouldn't vote,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Bad,Yes,No,No,Bad,Russia,Set 2,Don't Know,Untrustworthy,Don't Know,Somewhat Trustworthy,No,Yes,Public,Not Applicable,7,Secondary complete,Once a week,Very Important,Evangelical and Protestant,Student,Not Applicable,Not Applicable,781-1000,No,Not Applicable,No,Not Applicable,Yes,Good enough and can save,Remained the same,Single,3,None,None,Not Applicable,Not Applicable,Mestizo,Daily,Rarely,Owned,Yes,Yes,Yes,One,Yes,No,No,No,Yes,Yes,Yes,Yes,No,The President of the Republic,3,Low,None,None,A Little,None,None,None,Female,4,18-30,10,Ecuadoran,Android (STG),Male
Ecuador,1022,ECU16_1022,76,S.D. De los Tsáchilas,Santo Domingo de Los Colorados,232,Rural,Rural Area,Spanish,30nov2016,1,Sierra Rural,"Large (more than 100,000)",1988,28,Female,1,Very Satisfied,"Economy, problems with, crisis of",Same,Same,No,Once or Twice a Month,Never,Never,Never,Never,Somewhat Trustworthy,5,Somewhat Agree,Don't Know,"No, I have not participated",Not Applicable,"Yes, a military take-over of the state would be justified","No, it is not justified",No,Not Applicable,Somewhat Unsafe,Little,5,5,5,6,A Lot,A Lot,A Lot,6,6,6,A Lot,A Lot,A Lot,A Lot,6,A Lot,Good,Well,Very Satisfied,Satisfied,Satisfied,Between 10 and 30 minutes,More than 30 minutes and up to an hour,5,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Set 1,Strongly Agree,Somewhat Likely,5,Very Serious,Satisfied,"No, it is not justified",Strongly approve,Strongly approve,9,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Enough,Enough,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,No,No,Half of them,Yes,Yes,Did not vote,Not Applicable,No,Not Applicable,A lot,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Have Own Currency,Good,Yes,No,Yes,Good,United States,Set 1,Somewhat Trustworthy,Somewhat Trustworthy,Somewhat Trustworthy,Somewhat Trustworthy,No,No,Not Applicable,Public,13,Primary complete,Once a month,Somewhat Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,411-450,Yes,A Lot,"Yes, only from Spain",Once or twice a month,No,"Good enough, with no major problems",Increased,Common law marriage (living together),3,None,1,1,0,Mestizo,Daily,A few times a week,Owned,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Don't Know,5,Neither High Nor Low,Some,A Lot,Some,None,None,None,Male,4,31-45,15,Ecuadoran,Android (STG),Female
Ecuador,1209,ECU16_1209,78,Sucumbíos,Shushufindi,241,Rural,Rural Area,Spanish,23nov2016,1,Oriente Norte,"Medium (between 25,000 and 100,000)",1962,54,Female,2,Very Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Never,Once or Twice a Month,Never,Never,Never,Very Trustworthy,Don't Know,Neither Agree nor Disagree,They take jobs that Ecuadorians don't want,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",No,Not Applicable,Very Safe,None,4,A Lot,5,A Lot,5,A Lot,5,5,5,5,5,5,5,6,Don't Know,3,Neither Good nor Bad (Fair),Neither well nor poorly,Satisfied,Dissatisfied,Satisfied,Between 10 and 30 minutes,Between 10 and 30 minutes,4,5,Strongly Agree,3,2,4,4,3,4,Set 2,Strongly Agree,Very Likely,Environment as priority,Very Serious,Satisfied,"Yes, it is justified",Strongly disapprove,7,3,2,3,4,Strongly disapprove,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,No,Not Applicable,No,No,Yes,Half of them,Yes,Yes,Voted,"Lucio Gutiérrez, Partido Sociedad Patriótica – PSP",No,Not Applicable,None,Would vote a candidate or party different from the current president/administration,Guillermo Lasso (Movimiento CREO),Not Applicable,Not Applicable,Maintain Dollarization,Good,Yes,No,Yes,Bad,Don't Know,Set 1,Not Very Trustworthy,Not Very Trustworthy,Somewhat Trustworthy,Somewhat Trustworthy,No,No,Not Applicable,Public,13,University complete,Never or almost never,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,781-1000,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Decreased,Single,4,1,2,0,2,Indigenous,Daily,Daily,Rented,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Don't Know,5,Neither High Nor Low,Some,A Lot,Some,Some,None,None,Male,4,46+,15,Ecuadoran,Android (STG),Female
Ecuador,743,ECU16_0743,4,Esmeraldas,Atacames,51,Rural,Rural Area,Spanish,27nov2016,1,Costa Rural,"Medium (between 25,000 and 100,000)",1961,55,Male,2,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,Yes,Once or Twice a Year,Never,Once or Twice a Year,Once or Twice a Year,Not Applicable,Somewhat Trustworthy,5,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",Yes,3,Somewhat Unsafe,None,5,5,3,4,5,A Lot,A Lot,Not at All,3,Not at All,3,3,5,5,4,4,Good,Poorly,Dissatisfied,Satisfied,Very Dissatisfied,Between 10 and 30 minutes,Less than 10 minutes,5,6,6,Strongly Disagree,4,6,3,6,2,Set 2,Strongly Agree,Very Likely,Economic growth as priority,Very Serious,Dissatisfied,Don't Know,7,6,8,6,8,8,Strongly disapprove,Enough,Very Little,Enough,Very Little,No,No,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Half of them,Yes,Yes,Voted,None (Blank ballot),Yes,Other,Little,Would vote a candidate or party different from the current president/administration,Not Applicable,Other response/None/Blank/Null/Didn't vote,Not Applicable,Maintain Dollarization,Good,Yes,No,No,Good,China,Set 2,Somewhat Trustworthy,Not Very Trustworthy,Somewhat Trustworthy,Somewhat Trustworthy,No,No,Not Applicable,Public,11,Don't Know,Once or twice a year,Very Important,Catholic,Working,Owner or partner in a business,336-360,411-450,No,Not Applicable,No,Not Applicable,No,"Not enough, and are stretched",Increased,Married,3,1,1,0,1,Mestizo,Rarely,Daily,Borrowed or Shared,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Vanderbilt University,6,Neither High Nor Low,A Lot,A Lot,Some,None,None,None,Male,4,46+,15,Ecuadoran,Android (STG),Male
Ecuador,44,ECU16_0044,5,Los Ríos,Babahoyo,135,Rural,Rural Area,Spanish,19nov2016,1,Costa Rural,"Large (more than 100,000)",1993,23,Female,1,Very Satisfied,Unemployment,Same,Same,Yes,Once a Week,Never,Never,Never,Never,Very Trustworthy,8,Strongly Agree,They take jobs that Ecuadorians don't want,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","Yes, it is justified",No,Not Applicable,Somewhat Unsafe,Some,4,6,6,6,A Lot,A Lot,6,5,5,4,5,6,6,5,5,5,Good,Neither well nor poorly,Satisfied,Satisfied,Satisfied,Between 10 and 30 minutes,Less than 10 minutes,5,4,6,5,6,6,Strongly Agree,4,5,Set 2,6,Somewhat Likely,2,Very Serious,Satisfied,"Yes, it is justified",7,6,9,4,5,Strongly approve,5,Very Little,Very Little,Very Little,Enough,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Don't Know,Half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Little,Would vote a candidate or party different from the current president/administration,Lenin Moreno (Alianza País),Not Applicable,Not Applicable,Have Own Currency,Good,Yes,No,No,Good,Don't Know,Set 1,Don't Know,Somewhat Trustworthy,Don't Know,Somewhat Trustworthy,No,No,Not Applicable,Public,18+,Technical school/Associate degree complete,Once a week,Very Important,Jehovah's Witness,Student,Not Applicable,Not Applicable,571-660,No,Not Applicable,No,Not Applicable,No,Good enough and can save,Remained the same,Single,4,None,None,Not Applicable,Not Applicable,Mestizo,Daily,Daily,Owned,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Correct local partner,3,Neither High Nor Low,None,Some,A Lot,None,None,None,Male,2,18-30,6,Ecuadoran,Android (STG),Female
Ecuador,780,ECU16_0780,55,Manabí,Puerto López,168,Rural,Rural Area,Spanish,27dec2016,1,Costa Rural,"Small (less than 25,000)",1978,38,Male,3,Very Satisfied,No Response,Same,Same,Yes,Once or Twice a Year,Once or Twice a Month,Once or Twice a Year,Once or Twice a Year,Not Applicable,Very Trustworthy,Left,Strongly Agree,They take jobs that Ecuadorians don't want,"Yes, I have participated","No, a military take-over of the state would not be justified",Not Applicable,"Yes, it is justified",No,Not Applicable,Somewhat Safe,Some,4,5,5,6,6,A Lot,6,6,5,5,6,Not at All,4,5,3,3,Very Good,Well,Very Satisfied,Very Satisfied,Very Satisfied,Between 10 and 30 minutes,Between 10 and 30 minutes,4,Strongly Agree,Strongly Agree,6,5,Strongly Agree,2,4,4,Set 2,6,Very Likely,4,Very Serious,Satisfied,"Yes, it is justified",8,8,7,7,5,7,4,Too Much,Too Much,Too Much,Enough,Yes,No,No,Yes,No,Not Applicable,No,No,No,All,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),A lot,Would vote for a candidate or party of the current president/administration,Lenin Moreno (Alianza País),Not Applicable,Not Applicable,Maintain Dollarization,Very Good,Yes,No,No,Good,South Korea,Set 2,Very Trustworthy,Untrustworthy,Somewhat Trustworthy,Somewhat Trustworthy,Yes,Yes,Not Applicable,Public,13,Primary complete,No Response,Somewhat Important,None (Believes in a Supreme Entity but does not belong to any religion),Working,Self-employed,411-450,781-1000,No,Not Applicable,No,Not Applicable,No,"Not enough, and are stretched",Increased,Common law marriage (living together),3,1,1,0,1,Mestizo,Daily,Daily,Owned,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,A political party,4,High,A Little,A Little,None,None,None,None,Female,6,31-45,14,Ecuadoran,Android (STG),Male
Ecuador,801,ECU16_0801,13,Azuay,Cuenca,1,Rural,Rural Area,Spanish,29nov2016,1,Sierra Rural,"Large (more than 100,000)",1991,25,Male,1,Somewhat Satisfied,"Economy, problems with, crisis of",Same,Worse,Yes,Once a Week,Never,Once or Twice a Year,Never,Not Applicable,Somewhat Trustworthy,3,Somewhat Agree,They take jobs that Ecuadorians don't want,"No, I have not participated",Not Applicable,"Yes, a military take-over of the state would be justified","No, it is not justified",No,Not Applicable,Very Safe,Little,3,2,3,2,2,A Lot,6,4,4,2,Not at All,3,4,4,4,3,Neither Good nor Bad (Fair),Neither well nor poorly,Satisfied,Satisfied,Satisfied,More than 3 hours,Between 10 and 30 minutes,3,4,4,6,4,Strongly Agree,2,4,4,Set 2,6,A Little Likely,4,Very Serious,Very Dissatisfied,"Yes, it is justified",8,5,6,5,5,2,Strongly disapprove,Very Little,Very Little,Very Little,Enough,No,No,No,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,No,More than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Some,Would vote a candidate or party different from the current president/administration,Not Applicable,Cynthia Viteri (Partido Social Cristiano),Not Applicable,Maintain Dollarization,Good,Yes,No,No,Bad,Japan,Set 2,Untrustworthy,Somewhat Trustworthy,Somewhat Trustworthy,Not Very Trustworthy,No,No,Not Applicable,Both,15,Primary complete,Once a week,Very Important,Catholic,Actively looking for a job,Not Applicable,Not Applicable,451-505,Yes,A Little,"Yes, only from the United States",Every day,Yes,"Good enough, with no major problems",Remained the same,Single,4,None,None,Not Applicable,Not Applicable,Mestizo,Daily,Daily,Owned,Yes,Yes,Yes,Two,Yes,Yes,No,Yes,Yes,No,Yes,No,Not Applicable,The National Government,5,High,None,None,None,None,None,None,Male,3,18-30,18,Ecuadoran,Android (STG),Male
Ecuador,27,ECU16_0027,69,Chimborazo,Riobamba,30,Rural,Rural Area,Spanish,25nov2016,1,Sierra Rural,"Large (more than 100,000)",1997,19,Male,1,Very Satisfied,Corruption,Worse,Better,No,Never,Once or Twice a Year,Never,Never,Not Applicable,Not Very Trustworthy,6,Somewhat Agree,They take jobs that Ecuadorians don't want,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",Yes,2,Very Safe,Some,5,4,4,5,4,A Lot,5,5,4,3,5,5,4,4,4,Don't Know,Neither Good nor Bad (Fair),Neither well nor poorly,Satisfied,Satisfied,Don't Know,Less than 10 minutes,Between 10 and 30 minutes,4,Strongly Agree,4,2,5,4,4,4,5,Set 2,6,Somewhat Likely,3,Very Serious,Satisfied,"Yes, it is justified",8,6,8,7,5,5,5,Very Little,Very Little,Very Little,Don't Know,No,No,No,Not Applicable,Not Applicable,No,No,Not Applicable,No,Don't Know,Yes,Yes,Voted,Don't Know,No,Not Applicable,Some,Don't Know,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Good,Yes,No,No,Don't Know,China,Set 2,Somewhat Trustworthy,Somewhat Trustworthy,Don't Know,Very Trustworthy,No,No,Not Applicable,Public,14,University incomplete,Once or twice a year,Not Very Important,Catholic,Student,Not Applicable,Not Applicable,No Response,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Don't Know,Single,4,1,None,Not Applicable,Not Applicable,Mestizo,Daily,Daily,Owned,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Correct local partner,2,High,A Little,A Little,A Little,None,None,None,Male,4,18-30,11,Ecuadoran,Android (STG),Male
Ecuador,1276,ECU16_1276,7,Cañar,Cañar,20,Rural,Rural Area,Spanish,30nov2016,1,Sierra Rural,"Medium (between 25,000 and 100,000)",1976,40,Male,2,Somewhat Satisfied,Other,Worse,Same,No,Once or Twice a Year,Once or Twice a Year,Never,Never,Not Applicable,Somewhat Trustworthy,Left,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","Yes, it is justified",No,Not Applicable,Somewhat Safe,Little,6,6,6,5,6,A Lot,5,6,5,2,5,5,5,5,4,3,Good,Well,Very Satisfied,Satisfied,Dissatisfied,Less than 10 minutes,Less than 10 minutes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,4,4,Strongly Agree,Strongly Agree,Set 2,6,Somewhat Likely,3,Somewhat Serious,Satisfied,"Yes, it is justified",Strongly approve,4,9,2,Strongly disapprove,2,Strongly disapprove,Enough,Enough,Enough,Enough,No,No,No,No,No,Not Applicable,No,Not Applicable,No,Less than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),Some,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Good,Yes,No,Yes,Good,[Don't Read] None / We need to follow our own model,Set 1,Somewhat Trustworthy,Not Very Trustworthy,Not Very Trustworthy,Not Very Trustworthy,No,Yes,Not Applicable,Public,16,Primary incomplete,Once a month,Very Important,Other,Working,Self-employed,136-200,More than $1000,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Remained the same,Single,8,1,None,Not Applicable,Not Applicable,Mestizo,Daily,Daily,Owned,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,A political party,3,Neither High Nor Low,None,A Little,A Little,None,None,None,Female,4,31-45,10,Ecuadoran,Android (STG),Male
